Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel,InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code,Unnamed: 17,Latitude,Longitude,GSPGroup
Greencoat Capital,Carlam Hill Education,Solar,PV,No,Solar,, 	5.0 ,LV,England,Yorkshire and the Humber,HU75YX,TA1100036000,511000.0,436000.0,2016.0,SOL-001065,,53.80845470992683,-0.3158114934074114,_M
Greencoat Capital,Rhewl 1,Solar,PV,No,Solar,, 	3.0 ,LV,Wales,Wales,NP166AG,ST4949093050,349490.0,193050.0,2016.0,SOL-001066,,51.633978757023996,-2.7311981105908076,_K
Greencoat Capital,Sudbrook,Solar,PV,No,Solar,, 	5.0 ,LV,Wales,Wales,NP265SR,,350024.0,187852.0,2016.0,SOL-001068,,51.5872935487276,-2.722740392788748,_K
Greencoat Capital,Kinmel 2,Solar,PV,No,Solar,, 	5.0 ,LV,Wales,Wales,LL229SG,,296340.0,376905.0,2016.0,SOL-001071,,53.27895449594893,-3.556126729465992,_D
Greencoat Capital,Ashby,Solar,PV,No,Solar,, 	4.8 ,LV,England,East Midlands,LE652UN,,434525.0,317774.0,2016.0,SOL-001094,,52.756478923200184,-1.4898752865286293,_B
Greencoat Capital,Balcombe,Solar,PV,No,Solar,, 	5.0 ,LV,England,South East,RH194QS,,535377.0,132854.0,2016.0,SOL-001100,,51.07904606023445,-0.06878850957326356,_J
Greencoat Capital,Huntspill,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,TA93PN,,332877.0,144342.0,2016.0,SOL-001103,,51.19433806937932,-2.9619633121108877,_L
Greencoat Capital,Shuttleworth,Solar,PV,No,Solar,, 	5.0 ,LV,England,North West,BB74LL,,382296.0,448048.0,2016.0,SOL-001105,,53.92825465778679,-2.271101297886406,_G
Greencoat Capital,Wilbees,Solar,PV,No,Solar,, 	5.0 ,LV,England,South East,BN266RU,,554339.0,106829.0,2016.0,SOL-001107,,50.84041075523411,0.19067768208666222,_J
Greencoat Capital,Basin Bridge,Solar,PV,No,Solar,, 	5.0 ,LV,England,East Midlands,CV136JJ,SP3952296115,439522.0,296115.0,2016.0,SOL-001109,,52.561440104739916,-1.4184262235142553,_B
Greencoat Capital,Pantymoch,Solar,PV,No,Solar,, 	5.0 ,LV,Wales,Wales,SA132UT,,277876.0,190467.0,2016.0,SOL-001110,,51.59976444508479,-3.764648588275908,_K
Greencoat Capital,Royston,Solar,PV,No,Solar,, 	5.0 ,LV,England,East of England,SG85UT,,535667.0,242584.0,2015.0,SOL-001111,,52.065023266839496,-0.022309940437252318,_A
Greencoat Capital,Moor House,Solar,PV,No,Solar,, 	4.9 ,LV,England,North West,CA144JZ,,301300.0,525369.0,2016.0,SOL-001113,,54.613795408436886,-3.5298319900203956,_G
Greencoat Capital,Cranham,Solar,PV,No,Solar,, 	3.0 ,LV,England,London,RM143NU,,558400.0,187089.0,2016.0,SOL-001114,,51.560441623557786,0.2837010050764454,_A
Greencoat Capital,Mill Farm,Solar,PV,No,Solar,, 	5.0 ,LV,England,East Midlands,NG335DP,,494872.0,331696.0,2016.0,SOL-001116,,52.874380747660176,-0.5918637854636627,_B
Greencoat Capital,Bury Green,Solar,PV,No,Solar,, 	5.0 ,LV,England,East of England,PE262RY,,525500.0,285500.0,2016.0,SOL-001120,,52.45304669357876,-0.15459973902620971,_A
Greencoat Capital,Eckland Lodge,Solar,PV,No,Solar,, 	3.7 ,LV,England,East Midlands,LE168HB,,478672.0,284948.0,2016.0,SOL-001123,,52.45682707581394,-0.8436414701108472,_B
Greencoat Capital,Royston CIC,Solar,PV,No,Solar,, 	4.9 ,LV,England,East of England,SG85UT,,535667.0,242584.0,2016.0,SOL-001125,,52.065023266839496,-0.022309940437252318,_A
Greencoat Capital,Pantymoch CIC,Solar,PV,No,Solar,, 	4.9 ,LV,Wales,Wales,SA132UT,,277876.0,190467.0,2016.0,SOL-001126,,51.59976444508479,-3.764648588275908,_K
Greencoat Capital,Wick Road CIC,Solar,PV,No,Solar,, 	2.2 ,LV,England,South West,BS246RR,,331664.0,154677.0,2016.0,SOL-001127,,51.28711134116906,-2.981295243196228,_L
Greencoat Capital,Wick Road,Solar,PV,No,Solar,, 	4.7 ,LV,England,South West,BS246RR,,331664.0,154677.0,2016.0,SOL-001128,,51.28711134116906,-2.981295243196228,_L
Greencoat Capital,Bransholme Solar,Solar,PV,No,Solar,, 	5.0 ,LV,England,Yorkshire and the Humber,HU75YX,,511000.0,436000.0,2016.0,SOL-001130,,53.80845470992683,-0.3158114934074114,_M
Greencoat Capital,Rolls Royce,Solar,PV,No,Solar,, 	3.2 ,LV,England,South West,BS346QA,,360460.0,180792.0,2016.0,SOL-001133,,51.52464871823387,-2.5713218737627113,_L
Greencoat Capital,Rhewl 2,Solar,PV,No,Solar,, 	3.1 ,LV,Wales,Wales,NP166AG,ST493931,349376.0,193176.0,2016.0,SOL-001134,,51.635101291340376,-2.7328633751666485,_K
Greencoat Capital,Carrowdore,Solar,PV,No,Solar,, 	6.0 ,LV,Northern Ireland,Northern Ireland,BT222HH,,169400.0,525454.0,2017.0,SOL-001195,,54.571573294357,-5.569156167679961,
Greencoat Capital,Carver Hey,Solar,PV,No,Solar,, 	2.5 ,LV,England,North West,PR44SX,,348519.0,423631.0,2017.0,SOL-001199,,53.70655347710118,-2.781362320432007,_G
Greencoat Capital,Woodhouse,Solar,PV,No,Solar,, 	5.0 ,LV,England,West Midlands,ST145HY,,409432.0,339052.0,2017.0,SOL-001205,,52.94876989540086,-1.8610724391529037,_B
Greencoat Capital,Brent Broad,Solar,PV,No,Solar,, 	3.8 ,LV,England,South West,BS246RR,,332623.0,152727.0,2017.0,SOL-001209,,51.26969427849675,-2.967177346662534,_L
Greencoat Capital,Home Farm,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,GL519RS,,393986.0,226037.0,2017.0,SOL-001210,,51.93281011001155,-2.0888775408654414,_E
Greencoat Capital,Arnawood,Solar,PV,No,Solar,, 	5.0 ,LV,England,North West,LA20AE,,346363.0,459484.0,2017.0,SOL-001211,,54.02854454207243,-2.820302033450212,_G
Greencoat Capital,Bilsborrow,Solar,PV,No,Solar,, 	5.0 ,LV,England,North West,PR30RU,,350124.0,439100.0,2017.0,SOL-001216,,53.84573261263577,-2.7595574751212406,_G
Greencoat Capital,Snettisham,Solar,PV,No,Solar,, 	2.7 ,LV,England,East of England,PE317NE,,570621.0,334187.0,2017.0,SOL-001217,,52.87808827307411,0.5339632366147568,_A
Greencoat Capital,Otherton,Solar,PV,No,Solar,, 	2.5 ,LV,England,West Midlands,WR65LS,,380432.0,254242.0,2017.0,SOL-001218,,52.18607256627231,-2.287635310868363,_E
Greencoat Capital,West Strathore,Solar,PV,No,Solar,, 	5.0 ,LV,Scotland,Scotland,KY14DQ,,328619.0,697504.0,2017.0,SOL-001219,,56.16483319369586,-3.150995538218758,_N
Greencoat Capital,Potters Bar,Solar,PV,No,Solar,, 	5.0 ,LV,England,East of England,EN63DQ,,524112.0,202677.0,2017.0,SOL-001220,,51.709109289068,-0.20512325005640103,_A
Greencoat Capital,Widehurst,Solar,PV,No,Solar,, 	5.0 ,LV,England,South East,TN129LN,,575536.0,142994.0,2017.0,SOL-001221,,51.159268998132085,0.5089168880358573,_J
Greencoat Capital,Ainderby,Solar,PV,No,Solar,, 	5.0 ,LV,England,Yorkshire and the Humber,DL79PZ,,433420.0,492119.0,2017.0,SOL-001222,,54.32356105234802,-1.487680146095967,_F
Greencoat Capital,Bann Road,Solar,PV,No,Solar,, 	45.8 ,LV,Northern Ireland,Northern Ireland,BT44 8SD,NW1126271958,111262.0,571958.0,2017.0,SOL-001223,,54.958374957195055,-6.512070686602874,
Greencoat Capital,Cockett Valley,Solar,PV,No,Solar,, 	5.0 ,LV,Wales,Wales,SA54TH,,260884.0,195188.0,2017.0,SOL-001224,,51.6382425934432,-4.011705778093137,_K
Greencoat Capital,Henley,Solar,PV,No,Solar,, 	5.0 ,LV,England,West Midlands,SY66RS,,345599.0,288062.0,2017.0,SOL-001225,,52.48774775802982,-2.8025820693806502,_E
Greencoat Capital,Upper Meadowley,Solar,PV,No,Solar,, 	4.9 ,LV,England,West Midlands,WV166UQ,,366792.0,292516.0,2017.0,SOL-001228,,52.52949339231286,-2.4909393827279374,_E
Greencoat Capital,Wraysbury,Solar,PV,No,Solar,, 	3.0 ,LV,England,South East,TW195AH,,501492.0,172752.0,2017.0,SOL-001229,,51.44467467863903,-0.5410130546298826,_H
Greencoat Capital,Berthllwyd,Solar,PV,No,Solar,, 	5.0 ,LV,Wales,Wales,CF371PS,,307796.0,188016.0,2017.0,SOL-001230,,51.583431956838375,-3.332158521974722,_K
Greencoat Capital,Bodwen,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,PL268RP,,202672.0,60536.0,2017.0,SOL-001231,,50.41147241612783,-4.778649673113578,_L
Greencoat Capital,Ebnal Lodge,Solar,PV,No,Solar,, 	5.0 ,LV,England,West Midlands,SY107BL,,331810.0,334117.0,2017.0,SOL-001232,,52.9001488384072,-3.0151795169531934,_D
Greencoat Capital,Sandhutton,Solar,PV,No,Solar,, 	5.0 ,LV,England,Yorkshire and the Humber,YO74RW,,439302.0,482532.0,2017.0,SOL-001233,,54.23698758950956,-1.3985068546802613,_F
Greencoat Capital,Hunger Hill,Solar,PV,No,Solar,, 	5.0 ,LV,England,North East,DL21JZ,,433439.0,512522.0,2017.0,SOL-001234,,54.50691475441706,-1.485096636848217,_F
Greencoat Capital,Wrea Green,Solar,PV,No,Solar,, 	4.9 ,LV,England,North West,PR42WP,,338850.0,431150.0,2017.0,SOL-001239,,53.77308065573774,-2.9293083751789415,_G
Greencoat Capital,CommonFarm,Solar,PV,No,Solar,, 	3.3 ,LV,England,South West,SN49QJ,,413720.0,181837.0,2017.0,SOL-001241,,51.53527316239905,-1.8035880452383672,_H
Greencoat Capital,Netley,Solar,PV,No,Solar,, 	5.0 ,LV,England,South East,SO315FF,,446625.0,109005.0,2017.0,SOL-001244,,50.87866602930161,-1.3386517506284201,_H
Greencoat Capital,West Carclaze,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,PL268XL,,201930.0,55161.0,2017.0,SOL-001245,,50.36294152289111,-4.78624687012263,_L
Greencoat Capital,Belper,Solar,PV,No,Solar,, 	5.0 ,LV,England,North East,TS160PS,,437351.0,348648.0,2017.0,SOL-001246,,53.03381500383703,-1.4444682081583404,_B
Greencoat Capital,Carmarthen,Solar,PV,No,Solar,, 	4.7 ,LV,Wales,Wales,SA312LS,,0.0,0.0,2017.0,SOL-001247,,51.832247,-4.280138,_K
Greencoat Capital,Clay Cross,Solar,PV,No,Solar,, 	5.0 ,LV,England,North West,CA141LG,,301000.0,532000.0,2017.0,SOL-001248,,54.67330591656141,-3.536721486267731,_G
Greencoat Capital,Lisburn,Solar,PV,No,Solar,, 	20.5 ,LV,Northern Ireland,Northern Ireland,BT282SL,,134798.0,521384.0,2017.0,SOL-001254,,54.51813899995404,-6.099399978862621,
Greencoat Capital,Mount Farm,Solar,PV,No,Solar,, 	23.1 ,LV,England,West Midlands,WR12 7JA,,404408.0,239674.0,2016.0,SOL-001311,,52.055433441701766,-1.9371256867691826,_E
Greencoat Capital,Vine Farm,Solar,PV,No,Solar,, 	45.9 ,LV,England,East of England,SG8 0HJ,TL3232147623,532321.0,247623.0,2016.0,SOL-001312,,52.11110957258981,-0.0691371792910701,_A
Greencoat Capital,Rose & Crown,Solar,PV,No,Solar,, 	30.1 ,LV,England,East of England,PE14 7JB,,548440.0,315807.0,2016.0,SOL-001313,,52.71955591501076,0.19630526202179252,_A
Greencoat Capital,Laurel Hill,Solar,PV,No,Solar,, 	14.2 ,LV,Northern Ireland,Northern Ireland,BT251JS,NW2348809151,123488.0,509151.0,2018.0,SOL-001369,,54.402464198732034,-6.262206654242545,
Greencoat Capital,Trefullock,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,TR85BH,SW8984056035,189840.0,56035.0,2011.0,SOL-001382,,50.366596816424035,-4.956488655546051,_L
Greencoat Capital,Thornham,Solar,PV,No,Solar,, 	20.6 ,LV,England,East of England,PE365LH,SK7640878677,476408.0,378677.0,2022.0,SOL-001383,,53.29954568693946,-0.8549800479191318,_B
Greencoat Capital,Beech Farm,Solar,PV,No,Solar,, 	4.3 ,LV,England,South West,SN67SE,SU1799990239,417999.0,190239.0,2016.0,SOL-001409,,51.610698381693304,-1.741469294096762,_H
Greencoat Capital,Dove View,Solar,PV,No,Solar,, 	4.6 ,LV,England,West Midlands,ST148JY,SK1289531114,412895.0,331114.0,2016.0,SOL-001410,,52.87734194941687,-1.809845977450659,_B
Greencoat Capital,Hurcott,Solar,PV,No,Solar,, 	10.0 ,LV,England,South West,TA190JS,ST3924915679,339249.0,115679.0,2015.0,SOL-001411,,50.93734046290191,-2.8659631796092038,_L
Greencoat Capital,Turweston,Solar,PV,No,Solar,, 	16.4 ,LV,England,South East,NN135YD,SP6156038176,461560.0,238176.0,2014.0,SOL-001412,,52.0385772191273,-1.103942371803861,_B
Greencoat Capital,Streetfield,Solar,PV,No,Solar,, 	50.0 ,LV,England,West Midlands,LE17 4HS,SP5072682742,450726.0,282742.0,2022.0,SOL-001415,,52.44030130214494,-1.25519853947156,_B
Greencoat Capital,Carn Nicholas,Solar,PV,No,Solar,, 	9.9 ,LV,Wales,Wales,SA17BL,SS6784394294,267843.0,194294.0,2023.0,SOL-001549,,51.631888367830086,-3.9108681633749045,_K
Greencoat Capital,Gorse Lane,Solar,PV,No,Solar,, 	50.0 ,LV,England,East Midlands,NG34 8PF,TF0707541219,507075.0,341219.0,2017.0,SOL-001571,,52.95766560388058,-0.4074909196162409,_B
Greencoat Capital,Thaxted,Solar,PV,No,Solar,, 	48.0 ,LV,England,East of England,CM6 2RD,TL6257532043,562575.0,232043.0,2024.0,SOL-001572,,51.96309741639469,0.3648902753273905,_A
Greencoat Capital,Bicker Fen,Solar,PV,No,Solar,, 	22.6 ,LV,England,East Midlands,PE24 5AZ,TF4668363395,546683.0,363395.0,2024.0,SOL-001605,,53.147505679040385,0.19180982252780487,_B
Greencoat Capital,Tiln Solar,Solar,PV,No,Solar,, 	61.5 ,LV,England,East Midlands,DN22 9JH,SK7116383043,471163.0,383043.0,2024.0,SOL-001616,,53.339512688225625,-0.9326859453129638,_B
Greencoat Capital,Eynsham,Solar,PV,No,Solar,, 	32.0 ,LV,England,South East,OX294BH,,0.0,0.0,2024.0,SOL-001643,,51.779715,-1.408852,_H
Greencoat Capital,Elms,Solar,PV,No,Solar,, 	27.8 ,LV,England,West Midlands,CV35 9DP,,0.0,0.0,2024.0,SOL-001649,,52.209867,-1.576519,_B
Greencoat Capital,Stokeford,Solar,PV,No,Solar,, 	28.5 ,LV,England,South West,BH20 6AN,,0.0,0.0,2024.0,SOL-001651,,50.688861,-2.182478,_H
Greencoat Capital,Tappaghan Wind Farm,Wind,Onshore,No,Wind,, 	28.5 ,LV,Northern Ireland,Northern Ireland,,NV4101531174,41015.0,531174.0,2005.0,WON-000272,,54.54804641441527,-7.5538938806239475,
Greencoat Capital,Braes of Doune Wind Farm,Wind,Onshore,No,Wind,, 	72.0 ,HV,Scotland,Scotland,,NN7259010500,272590.0,710500.0,2007.0,WON-000306,,56.269828915366,-4.0589374267598854,_P
Greencoat Capital,Bin Mountain Wind Farm ,Wind,Onshore,No,Wind,, 	9.0 ,LV,Northern Ireland,Northern Ireland,,NV5714558200,57145.0,558200.0,2007.0,WON-000312,,54.801046373328745,-7.337346935013189,
Greencoat Capital,Slieve Divena,Wind,Onshore,No,Wind,, 	30.0 ,LV,Northern Ireland,Northern Ireland,,NV6960224593,69602.0,524593.0,2009.0,WON-000359,,54.50859673530231,-7.106399976818087,
Greencoat Capital,North Rhins,Wind,Onshore,No,Wind,, 	22.0 ,LV,Scotland,Scotland,,NX0198057960,201980.0,557960.0,2009.0,WON-000360,,54.87707750312164,-5.088097565351753,_N
Greencoat Capital,Carcant Wind Farm,Wind,Onshore,No,Wind,, 	6.0 ,LV,Scotland,Scotland,,NT3625052850,336250.0,652850.0,2010.0,WON-000390,,55.76477631785419,-3.0175568337563785,_N
Greencoat Capital,Screggagh,Wind,Onshore,No,Wind,, 	20.0 ,LV,Northern Ireland,Northern Ireland,,NV5456620549,54566.0,520549.0,2011.0,WON-000413,,54.46239773002679,-7.332900103311362,
Greencoat Capital,Church Hill,Wind,Onshore,No,Wind,, 	18.4 ,LV,Northern Ireland,Northern Ireland,,NV3171143769,31711.0,543769.0,2012.0,WON-000462,,54.65399677274789,-7.712814979189822,
Greencoat Capital,Crighshane,Wind,Onshore,No,Wind,, 	32.2 ,LV,Northern Ireland,Northern Ireland,BT81 7HS,NV2902142409,29021.0,542409.0,2012.0,WON-000463,,54.639866539664744,-7.752574712969345,
Greencoat Capital,Drone Hill,Wind,Onshore,No,Wind,, 	28.6 ,LV,Scotland,Scotland,,NT8371967227,383719.0,667227.0,2012.0,WON-000472,,55.89788731848601,-2.261928728897696,_N
Greencoat Capital,Cotton Farm,Wind,Onshore,No,Wind,, 	16.4 ,LV,England,East of England,,TL2327064130,523270.0,264130.0,2013.0,WON-000512,,52.26153031085007,-0.19523882601778042,_A
Greencoat Capital,Earls Hall Farm,Wind,Onshore,No,Wind,, 	10.3 ,LV,England,East of England,,TM1455016860,614550.0,216860.0,2013.0,WON-000513,,51.80918359212471,1.1108980015070424,_A
Greencoat Capital,Kildrummy,Wind,Onshore,No,Wind,, 	18.4 ,LV,Scotland,Scotland,,NJ5765515170,357655.0,815170.0,2013.0,WON-000531,,57.22529717860071,-2.702930728833396,_P
Greencoat Capital,Sixpenny Wood,Wind,Onshore,No,Wind,, 	20.5 ,LV,England,Yorkshire and the Humber,DN14 7TU,SE7850027500,478500.0,427500.0,2013.0,WON-000542,,53.73798639496661,-0.811381743607205,_M
Greencoat Capital,Yelvertoft,Wind,Onshore,No,Wind,, 	16.4 ,LV,England,East Midlands,NN6 6AS,SP5788775532,457887.0,275532.0,2013.0,WON-000543,,52.37477999206555,-1.1511098190341478,_B
Greencoat Capital,Maerdy,Wind,Onshore,No,Wind,, 	24.0 ,LV,Wales,Wales,,SS9539099853,295390.0,199853.0,2013.0,WON-000544,,51.687655599378175,-3.51469006341752,_K
Greencoat Capital,Langhope Rig,Wind,Onshore,No,Wind,, 	16.4 ,LV,Scotland,Scotland,TD7 4PQ,NT4051915032,340519.0,615032.0,2016.0,WON-000563,,55.42556207719133,-2.941360307928953,_N
Greencoat Capital,Boganlea,Wind,Onshore,No,Wind,, 	2.3 ,LV,Scotland,Scotland,AB535UY,,382155.0,852949.0,2014.0,WON-000646,,57.56626396103208,-2.29994938153514,_P
Greencoat Capital,Stroupster,Wind,Onshore,No,Wind,, 	29.9 ,LV,Scotland,Scotland,,ND3425066250,334250.0,966250.0,2015.0,WON-000757,,58.579264596042165,-3.13237739045826,_P
Greencoat Capital,Corriegarth,Wind,Onshore,No,Wind,, 	69.5 ,HV,Scotland,Scotland,,NH5750013500,257500.0,813500.0,2017.0,WON-001154,,57.190084558112524,-4.359638023950258,_P
Greencoat Capital,Bishopthorpe,Wind,Onshore,No,Wind,, 	16.4 ,LV,England,East Midlands,,TA3267903330,532679.0,403330.0,2017.0,WON-001163,,53.50991922100107,-0.0007324148340233856,_M
Greencoat Capital,Slieve Divena 2,Wind,Onshore,No,Wind,, 	18.8 ,LV,Northern Ireland,Northern Ireland,,NV6960224593,69602.0,524593.0,2017.0,WON-001168,,54.50859673530231,-7.106399976818087,
Greencoat Capital,Brockaghboy,Wind,Onshore,No,Wind,, 	47.5 ,LV,Northern Ireland,Northern Ireland,,NV9655071846,96550.0,571846.0,2017.0,WON-001176,,54.948641074346995,-6.740921819681952,
Greencoat Capital,Tom Nan Clach,Wind,Onshore,No,Wind,, 	39.1 ,HV,Scotland,Scotland,,NH8650034500,286500.0,834500.0,2019.0,WON-001282,,57.38672154581675,-3.889740293236287,_P
Greencoat Capital,Windy Rig,Wind,Onshore,No,Wind,, 	43.2 ,HV,Scotland,Scotland,,NS6170000000,261700.0,600000.0,2021.0,WON-001366,,55.27467312432234,-4.178561474848133,_N
Greencoat Capital,Glen Kyllachy,Wind,Onshore,No,Wind,, 	48.5 ,HV,Scotland,Scotland,,NH7450527480,274505.0,827480.0,2021.0,WON-001367,,57.320553705815726,-4.0855569874193085,_P
Greencoat Capital,Douglas West,Wind,Onshore,No,Wind,, 	44.9 ,HV,Scotland,Scotland,ML11 0LU,NS8199231739,281992.0,631739.0,2021.0,WON-001368,,55.56499394216562,-3.872789939531895,_N
Greencoat Capital,TwentyShilling Hill,Wind,Onshore,No,Wind,, 	37.8 ,HV,Scotland,Scotland,,NS7951204495,279512.0,604495.0,2022.0,WON-001369,,55.31972159819052,-3.9002922118876726,_N
Greencoat Capital,South Kyle,Wind,Onshore,No,Wind,, 	240.0 ,HV,Scotland,Scotland,,NS5500104272,255001.0,604272.0,2023.0,WON-001544,,55.31110320622318,-4.2861258034827685,_N
Greencoat Capital,Dalquhandy,Wind,Onshore,No,Wind,, 	42.0 ,HV,Scotland,Scotland,,NS8097434241,280974.0,634241.0,2023.0,WON-001546,,55.58721528660412,-3.890001788465708,_N
Intergen,Rocksavage Power Company Ltd,Fossil Fuel,CCGT,No,Natural Gas,, 	810.0 ,HV,England,North West, WA7 4FZ,,352414.0,377661.0,1998.0,GAS-000178,,53.29375946276498,-2.7153705399554298,_D
Intergen,Coryton Energy Company Ltd,Fossil Fuel,CCGT,No,Natural Gas,, 	800.0 ,HV,England,South East, SS17 9GN,,565166.0,178798.0,2002.0,GAS-000222,,51.48401898140346,0.3773361207858151,_A
Intergen,Spalding Energy Company Ltd ,Fossil Fuel,CCGT,No,Natural Gas,, 	950.0 ,HV,England,East Midlands,PE11 3BB,,524944.0,320245.0,2004.0,GAS-000250,,52.76536140861464,-0.14966279632518767,_B
Intergen,Spalding Expansion OCGT ,Fossil Fuel,Single cycle,No,Natural Gas,, 	300.0 ,HV,England,East Midlands,PE11 3BB,TF256249,525689.0,324941.0,2019.0,GAS-001280,,52.80738108765966,-0.13682584362667216,_B
Lightsource BP,Howbery,Solar,PV,No,Solar,, 	0.7 ,LV,England,South East,TR24EP,,461755.0,190325.0,2011.0,SOL-000428,,51.60838136231306,-1.1096189859952583,_H
Lightsource BP,Moor Solar 1,Solar,PV,No,Solar,, 	1.7 ,LV,England,East Midlands,PE12 9LE,TF4405523522,544055.0,323522.0,2011.0,SOL-000429,,52.7900462353887,0.13481904345640036,_B
Lightsource BP,Moor Solar 2,Solar,PV,No,Solar,, 	1.1 ,LV,England,East Midlands,PE12 9LE,TF4412523559,544125.0,323559.0,2011.0,SOL-000430,,52.79035994415014,0.13587260403697296,_B
Lightsource BP,Howton,Solar,PV,No,Solar,, 	5.0 ,LV,England,South West,PL126QY,,238063.0,62770.0,2011.0,SOL-000431,,50.4423754440283,-4.281969481987495,_L
Lightsource BP,Marston,Solar,PV,No,Solar,, 	4.5 ,LV,England,East Midlands,NG322JP,,488029.0,342114.0,2011.0,SOL-000432,,52.96916823399977,-0.6906839018201344,_B
Lightsource BP,Wilburton,Solar,PV,No,Solar,, 	5.0 ,LV,England,East of England,CB63PU,,547655.0,274082.0,2011.0,SOL-000433,,52.34493838814084,0.16616274607477238,_A
Lightsource BP,Promens,Solar,PV,No,Solar,, 	1.6 ,LV,England,East of England,NR347TB,,644496.0,288255.0,2011.0,SOL-000434,,52.43753330182343,1.5956993014155516,_A
Lightsource BP,Wheal Jane,Solar,PV,No,Solar,, 	1.4 ,LV,England,South West,TR3 6EE,SW7741242176,177412.0,42176.0,2011.0,SOL-000435,,50.23757339199498,-5.1228065031064896,_L
Lightsource BP,Walton,Solar,PV,No,Solar,, 	1.8 ,LV,England,South East,KT122EG,,511550.0,168450.0,2011.0,SOL-000436,,51.40411846535363,-0.39769865395831416,_J
Lightsource BP,Benbole,Solar,PV,No,Solar,, 	1.7 ,LV,England,South West,PL303EF,,202931.0,74850.0,2011.0,SOL-000437,,50.540134351474684,-4.782553004539295,_L
Lightsource BP,Crossness,Solar,PV,No,Solar,, 	1.5 ,LV,England,London,SE29AQ,,548450.0,180950.0,2011.0,SOL-000438,,51.50798620531766,0.13768637246881751,_C
Lightsource BP,Trevemper,Solar,PV,No,Solar,, 	1.7 ,LV,England,South West,TR8 5JR,SW8194659506,181946.0,59506.0,2011.0,SOL-000444,,50.39489446120902,-5.069335945508133,_L
Lightsource BP,Dunsfold,Solar,PV,No,Solar,, 	2.0 ,LV,England,South East,GU8 4BW,TQ0194436562,501944.1,136562.0,2011.0,SOL-000448,,51.1192860774825,-0.5448257050935389,_J
Lightsource BP,Hawton,Solar,PV,No,Solar,, 	4.9 ,LV,England,East Midlands,NG243RJ,,479632.0,348905.0,2011.0,SOL-000449,,53.03151148449254,-0.8140145193662507,_B
Lightsource BP,Sandhill,Solar,PV,No,Solar,, 	1.9 ,LV,England,South West,TA4 3BT,ST1618829704,316188.0,129704.0,2011.0,SOL-000450,,51.0605339789433,-3.197336798271033,_L
Lightsource BP,Fawley (Langley),Solar,PV,No,Solar,, 	5.0 ,LV,England,South East,SO451AB,,445171.0,100816.0,2012.0,SOL-000480,,50.80514639887525,-1.3603243998402772,_H
Lightsource BP,Chittering,Solar,PV,No,Solar,, 	5.0 ,LV,England,East of England,CB25 9PW,TL5148871214,551488.0,271214.0,2012.0,SOL-000482,,52.318129516775116,0.22109481170823286,_A
Lightsource BP,Eastacombe,Solar,PV,No,Solar,, 	3.6 ,LV,England,South West,EX22 6RP,SX3543599648,235435.0,99648.0,2012.0,SOL-000483,,50.77300828792387,-4.3353041032737085,_L
Lightsource BP,Summerlands,Solar,PV,No,Solar,, 	0.8 ,LV,England,South West,EX174DF,,284552.0,108297.0,2012.0,SOL-000487,,50.8626197318212,-3.6417981944428885,_L
Lightsource BP,Great Knowles,Solar,PV,No,Solar,, 	2.9 ,LV,England,South West,EX226JY,,232612.0,103213.0,2012.0,SOL-000489,,50.80423093583499,-4.376929558558067,_L
Lightsource BP,West Bradley,Solar,PV,No,Solar,, 	1.0 ,LV,England,South West,EX168BJ,,289684.0,114161.0,2012.0,SOL-000490,,50.916334352645734,-3.5706786769304713,_L
Lightsource BP,Pont Andrew,Solar,PV,No,Solar,, 	1.5 ,LV,Wales,Wales,CF449UL,,252617.0,210675.0,2012.0,SOL-000492,,51.77528489588306,-4.137633981031392,_K
